ano,mes,sigla_uf,ddd,tecnologia,sinal,acessos
2018,10,GO,62,Dados Banda Larga,3G,38486
2018,10,GO,62,GSM,2G,600280
2018,10,GO,62,LTE,4G,2998218
2018,10,GO,62,M2M Especial,M2M,284689
2018,10,GO,62,M2M Padrão,M2M,46299
2018,10,GO,62,WCDMA,3G,1439249
2018,10,GO,64,CDMA IS 95,2G,15
2018,10,GO,64,Dados Banda Larga,3G,9420
2018,10,GO,64,GSM,2G,246061
2018,10,GO,64,LTE,4G,995109
2018,10,GO,64,M2M Especial,M2M,1719
2018,10,GO,64,M2M Padrão,M2M,4742
2018,10,GO,64,WCDMA,3G,544369
2018,10,MA,98,CDMA IS 95,2G,8
2018,10,MA,98,Dados Banda Larga,3G,27298
2018,10,MA,98,GSM,2G,566674
2018,10,MA,98,LTE,4G,1900344
2018,10,MA,98,M2M Especial,M2M,20148
2018,10,MA,98,M2M Padrão,M2M,23801
2018,10,MA,98,WCDMA,3G,1064004
2018,10,MA,99,CDMA IS 95,2G,4
2018,10,MA,99,Dados Banda Larga,3G,6761
2018,10,MA,99,GSM,2G,333952
2018,10,MA,99,LTE,4G,1047194
2018,10,MA,99,M2M Especial,M2M,117
2018,10,MA,99,M2M Padrão,M2M,458
2018,10,MA,99,WCDMA,3G,559762
2018,10,MG,31,Dados Banda Larga,3G,122239
2018,10,MG,31,GSM,2G,957782
2018,10,MG,31,LTE,4G,5023995
2018,10,MG,31,M2M Especial,M2M,401954
2018,10,MG,31,M2M Padrão,M2M,79245
2018,10,MG,31,WCDMA,3G,2357073
2018,10,MG,32,Dados Banda Larga,3G,17216
2018,10,MG,32,GSM,2G,264506
2018,10,MG,32,LTE,4G,1171408
2018,10,MG,32,M2M Especial,M2M,19250
2018,10,MG,32,M2M Padrão,M2M,6616
2018,10,MG,32,WCDMA,3G,659626
2018,10,MG,33,Dados Banda Larga,3G,5114
2018,10,MG,33,GSM,2G,348325
2018,10,MG,33,LTE,4G,1002365
2018,10,MG,33,M2M Especial,M2M,1268
2018,10,MG,33,M2M Padrão,M2M,7914
2018,10,MG,33,WCDMA,3G,603170
2018,10,MG,34,Dados Banda Larga,3G,25188
2018,10,MG,34,GSM,2G,292596
2018,10,MG,34,LTE,4G,1241124
2018,10,MG,34,M2M Especial,M2M,24763
2018,10,MG,34,M2M Padrão,M2M,22720
2018,10,MG,34,WCDMA,3G,1102220
2018,10,MG,35,Dados Banda Larga,3G,21640
2018,10,MG,35,GSM,2G,469658
2018,10,MG,35,LTE,4G,1580104
2018,10,MG,35,M2M Especial,M2M,6011
2018,10,MG,35,M2M Padrão,M2M,4341
2018,10,MG,35,WCDMA,3G,767272
2018,10,MG,37,Dados Banda Larga,3G,10452
2018,10,MG,37,GSM,2G,210496
2018,10,MG,37,LTE,4G,708348
2018,10,MG,37,M2M Especial,M2M,3305
2018,10,MG,37,M2M Padrão,M2M,2553
2018,10,MG,37,WCDMA,3G,393695
2018,10,MG,38,Dados Banda Larga,3G,8656
2018,10,MG,38,GSM,2G,375513
2018,10,MG,38,LTE,4G,1073694
2018,10,MG,38,M2M Especial,M2M,3365
2018,10,MG,38,M2M Padrão,M2M,23950
2018,10,MG,38,WCDMA,3G,665205
2018,10,MS,67,CDMA IS 95,2G,11
2018,10,MS,67,Dados Banda Larga,3G,33703
2018,10,MS,67,GSM,2G,391612
2018,10,MS,67,LTE,4G,1783003
2018,10,MS,67,M2M Especial,M2M,34810
2018,10,MS,67,M2M Padrão,M2M,140689
2018,10,MS,67,WCDMA,3G,801196
2018,10,MT,65,CDMA IS 95,2G,7
2018,10,MT,65,Dados Banda Larga,3G,27632
2018,10,MT,65,GSM,2G,239324
2018,10,MT,65,LTE,4G,1330352
2018,10,MT,65,M2M Especial,M2M,31224
2018,10,MT,65,M2M Padrão,M2M,38194
2018,10,MT,65,WCDMA,3G,522143
2018,10,MT,66,CDMA IS 95,2G,2
2018,10,MT,66,Dados Banda Larga,3G,8841
2018,10,MT,66,GSM,2G,268975
2018,10,MT,66,LTE,4G,1092704
2018,10,MT,66,M2M Especial,M2M,7665
2018,10,MT,66,M2M Padrão,M2M,3511
2018,10,MT,66,WCDMA,3G,382719
2018,10,PA,91,CDMA IS 95,2G,2
2018,10,PA,91,Dados Banda Larga,3G,52335
2018,10,PA,91,GSM,2G,786617
2018,10,PA,91,LTE,4G,2647239
2018,10,PA,91,M2M Especial,M2M,39515
2018,10,PA,91,M2M Padrão,M2M,21164
2018,10,PA,91,WCDMA,3G,1484148
2018,10,PA,93,CDMA IS 95,2G,2
2018,10,PA,93,Dados Banda Larga,3G,5060
2018,10,PA,93,GSM,2G,167173
2018,10,PA,93,LTE,4G,500947
2018,10,PA,93,M2M Especial,M2M,1121
2018,10,PA,93,M2M Padrão,M2M,2122
2018,10,PA,93,WCDMA,3G,260604
2018,10,PA,94,CDMA IS 95,2G,2
2018,10,PA,94,Dados Banda Larga,3G,6463
2018,10,PA,94,GSM,2G,236689
2018,10,PA,94,LTE,4G,774793
2018,10,PA,94,M2M Especial,M2M,3489
2018,10,PA,94,M2M Padrão,M2M,1803
2018,10,PA,94,WCDMA,3G,339869
2018,10,PB,83,Dados Banda Larga,3G,29124
2018,10,PB,83,GSM,2G,639627
2018,10,PB,83,LTE,4G,1970902
2018,10,PB,83,M2M Especial,M2M,301386
2018,10,PB,83,M2M Padrão,M2M,24686
2018,10,PB,83,WCDMA,3G,1166196
2018,10,PE,81,Dados Banda Larga,3G,73980
2018,10,PE,81,GSM,2G,973144
2018,10,PE,81,LTE,4G,4089448
2018,10,PE,81,M2M Especial,M2M,181707
2018,10,PE,81,M2M Padrão,M2M,77414
2018,10,PE,81,WCDMA,3G,2336341
2018,10,PE,87,Dados Banda Larga,3G,6758
2018,10,PE,87,GSM,2G,436364
2018,10,PE,87,LTE,4G,934536
2018,10,PE,87,M2M Especial,M2M,1218
2018,10,PE,87,M2M Padrão,M2M,1
2018,10,PE,87,WCDMA,3G,675565
2018,10,PI,86,Dados Banda Larga,3G,16375
2018,10,PI,86,GSM,2G,368560
2018,10,PI,86,LTE,4G,1128709
2018,10,PI,86,M2M Especial,M2M,27993
2018,10,PI,86,M2M Padrão,M2M,18174
2018,10,PI,86,WCDMA,3G,788966
2018,10,PI,89,Dados Banda Larga,3G,2917
2018,10,PI,89,GSM,2G,187729
2018,10,PI,89,LTE,4G,392306
2018,10,PI,89,M2M Especial,M2M,1583
2018,10,PI,89,M2M Padrão,M2M,401
2018,10,PI,89,WCDMA,3G,388874
2018,10,PR,41,CDMA IS 95,2G,2
2018,10,PR,41,Dados Banda Larga,3G,82543
2018,10,PR,41,GSM,2G,364396
2018,10,PR,41,LTE,4G,2758069
2018,10,PR,41,M2M Especial,M2M,650419
2018,10,PR,41,M2M Padrão,M2M,40199
2018,10,PR,41,WCDMA,3G,1056808
2018,10,PR,42,CDMA IS 95,2G,1
2018,10,PR,42,Dados Banda Larga,3G,5807
2018,10,PR,42,GSM,2G,220068
2018,10,PR,42,LTE,4G,829045
2018,10,PR,42,M2M Especial,M2M,65965
2018,10,PR,42,M2M Padrão,M2M,10248
2018,10,PR,42,WCDMA,3G,457890
2018,10,PR,43,CDMA IS 95,2G,1
2018,10,PR,43,Dados Banda Larga,3G,12520
2018,10,PR,43,GSM,2G,283074
2018,10,PR,43,LTE,4G,1195777
2018,10,PR,43,M2M Especial,M2M,225273
2018,10,PR,43,M2M Padrão,M2M,101199
2018,10,PR,43,WCDMA,3G,562516
2018,10,PR,44,CDMA IS 95,2G,1
2018,10,PR,44,Dados Banda Larga,3G,10490
2018,10,PR,44,GSM,2G,319038
2018,10,PR,44,LTE,4G,1252699
2018,10,PR,44,M2M Especial,M2M,71173
2018,10,PR,44,M2M Padrão,M2M,2417
2018,10,PR,44,WCDMA,3G,525237
2018,10,PR,45,CDMA IS 95,2G,3
2018,10,PR,45,Dados Banda Larga,3G,6774
2018,10,PR,45,GSM,2G,166989
2018,10,PR,45,LTE,4G,768944
2018,10,PR,45,M2M Especial,M2M,5239
2018,10,PR,45,M2M Padrão,M2M,2913
2018,10,PR,45,WCDMA,3G,309628
2018,10,PR,46,Dados Banda Larga,3G,1409
2018,10,PR,46,GSM,2G,98385
2018,10,PR,46,LTE,4G,349185
2018,10,PR,46,M2M Especial,M2M,57839
2018,10,PR,46,M2M Padrão,M2M,4722
2018,10,PR,46,WCDMA,3G,182829
2018,10,RJ,21,CDMA IS 95,2G,9
2018,10,RJ,21,Dados Banda Larga,3G,221862
2018,10,RJ,21,GSM,2G,946531
2018,10,RJ,21,LTE,4G,10017371
2018,10,RJ,21,M2M Especial,M2M,369987
2018,10,RJ,21,M2M Padrão,M2M,90520
2018,10,RJ,21,WCDMA,3G,3927931
2018,10,RJ,22,CDMA IS 95,2G,12
2018,10,RJ,22,Dados Banda Larga,3G,18114
2018,10,RJ,22,GSM,2G,296185
2018,10,RJ,22,LTE,4G,1477724
2018,10,RJ,22,M2M Especial,M2M,2883
2018,10,RJ,22,M2M Padrão,M2M,4290
2018,10,RJ,22,WCDMA,3G,677564
2018,10,RJ,24,CDMA IS 95,2G,2
2018,10,RJ,24,Dados Banda Larga,3G,16333
2018,10,RJ,24,GSM,2G,159552
2018,10,RJ,24,LTE,4G,1137206
2018,10,RJ,24,M2M Especial,M2M,10239
2018,10,RJ,24,M2M Padrão,M2M,73543
2018,10,RJ,24,WCDMA,3G,540255
2018,10,RN,84,Dados Banda Larga,3G,16948
2018,10,RN,84,GSM,2G,509536
2018,10,RN,84,LTE,4G,1818094
2018,10,RN,84,M2M Especial,M2M,14409
2018,10,RN,84,M2M Padrão,M2M,16729
2018,10,RN,84,WCDMA,3G,1060770
2018,10,RO,69,Dados Banda Larga,3G,14709
2018,10,RO,69,GSM,2G,198146
2018,10,RO,69,LTE,4G,1101614
2018,10,RO,69,M2M Especial,M2M,6014
2018,10,RO,69,M2M Padrão,M2M,2894
2018,10,RO,69,WCDMA,3G,501464
2018,10,RR,95,CDMA IS 95,2G,9
2018,10,RR,95,Dados Banda Larga,3G,3518
2018,10,RR,95,GSM,2G,55139
2018,10,RR,95,LTE,4G,325813
2018,10,RR,95,M2M Especial,M2M,3202
2018,10,RR,95,M2M Padrão,M2M,4634
2018,10,RR,95,WCDMA,3G,125232
2018,10,RS,51,CDMA IS 95,2G,10
2018,10,RS,51,Dados Banda Larga,3G,100144
2018,10,RS,51,GSM,2G,756441
2018,10,RS,51,LTE,4G,3955726
2018,10,RS,51,M2M Especial,M2M,177599
2018,10,RS,51,M2M Padrão,M2M,444334
2018,10,RS,51,WCDMA,3G,1712242
2018,10,RS,53,CDMA IS 95,2G,8
2018,10,RS,53,Dados Banda Larga,3G,9502
2018,10,RS,53,GSM,2G,203786
2018,10,RS,53,LTE,4G,647348
2018,10,RS,53,M2M Especial,M2M,35142
2018,10,RS,53,M2M Padrão,M2M,261490
2018,10,RS,53,WCDMA,3G,350365
2018,10,RS,54,CDMA IS 95,2G,3
2018,10,RS,54,Dados Banda Larga,3G,24780
2018,10,RS,54,GSM,2G,291974
2018,10,RS,54,LTE,4G,1347365
2018,10,RS,54,M2M Especial,M2M,49512
2018,10,RS,54,M2M Padrão,M2M,4186
2018,10,RS,54,WCDMA,3G,596506
2018,10,RS,55,CDMA IS 95,2G,9
2018,10,RS,55,Dados Banda Larga,3G,14383
2018,10,RS,55,GSM,2G,422049
2018,10,RS,55,LTE,4G,1191351
2018,10,RS,55,M2M Especial,M2M,21926
2018,10,RS,55,M2M Padrão,M2M,9396
2018,10,RS,55,WCDMA,3G,648903
2018,10,SC,47,Dados Banda Larga,3G,26004
2018,10,SC,47,GSM,2G,313556
2018,10,SC,47,LTE,4G,2120673
2018,10,SC,47,M2M Especial,M2M,117525
2018,10,SC,47,M2M Padrão,M2M,17779
2018,10,SC,47,WCDMA,3G,757493
2018,10,SC,48,CDMA IS 95,2G,2
2018,10,SC,48,Dados Banda Larga,3G,22287
2018,10,SC,48,GSM,2G,235075
2018,10,SC,48,LTE,4G,1613187
2018,10,SC,48,M2M Especial,M2M,76334
2018,10,SC,48,M2M Padrão,M2M,16292
2018,10,SC,48,WCDMA,3G,539430
2018,10,SC,49,Dados Banda Larga,3G,12701
2018,10,SC,49,GSM,2G,242579
2018,10,SC,49,LTE,4G,1004608
2018,10,SC,49,M2M Especial,M2M,320851
2018,10,SC,49,M2M Padrão,M2M,8655
2018,10,SC,49,WCDMA,3G,485415
2018,10,SE,79,CDMA IS 95,2G,1
2018,10,SE,79,Dados Banda Larga,3G,15039
2018,10,SE,79,GSM,2G,265891
2018,10,SE,79,LTE,4G,1171161
2018,10,SE,79,M2M Especial,M2M,9882
2018,10,SE,79,M2M Padrão,M2M,22039
2018,10,SE,79,WCDMA,3G,583558
2018,10,SP,11,CDMA IS 95,2G,18
2018,10,SP,11,Dados Banda Larga,3G,644504
2018,10,SP,11,GSM,2G,1893859
2018,10,SP,11,LTE,4G,17439886
2018,10,SP,11,M2M Especial,M2M,2358671
2018,10,SP,11,M2M Padrão,M2M,5380034
2018,10,SP,11,WCDMA,3G,7723268
2018,10,SP,12,CDMA IS 95,2G,2
2018,10,SP,12,Dados Banda Larga,3G,44094
2018,10,SP,12,GSM,2G,210106
2018,10,SP,12,LTE,4G,1641443
2018,10,SP,12,M2M Especial,M2M,125780
2018,10,SP,12,M2M Padrão,M2M,260823
2018,10,SP,12,WCDMA,3G,766524
2018,10,SP,13,CDMA IS 95,2G,5
2018,10,SP,13,Dados Banda Larga,3G,23508
2018,10,SP,13,GSM,2G,170259
2018,10,SP,13,LTE,4G,1310062
2018,10,SP,13,M2M Especial,M2M,150125
2018,10,SP,13,M2M Padrão,M2M,6805
2018,10,SP,13,WCDMA,3G,681232
2018,10,SP,14,Dados Banda Larga,3G,29449
2018,10,SP,14,GSM,2G,264962
2018,10,SP,14,LTE,4G,1477059
2018,10,SP,14,M2M Especial,M2M,181065
2018,10,SP,14,M2M Padrão,M2M,286165
2018,10,SP,14,WCDMA,3G,586344
2018,10,SP,15,CDMA IS 95,2G,249
2018,10,SP,15,Dados Banda Larga,3G,16282
2018,10,SP,15,GSM,2G,210521
2018,10,SP,15,LTE,4G,1280906
2018,10,SP,15,M2M Especial,M2M,89032
2018,10,SP,15,M2M Padrão,M2M,31414
2018,10,SP,15,WCDMA,3G,540569
2018,10,SP,16,CDMA IS 95,2G,2
2018,10,SP,16,Dados Banda Larga,3G,32898
2018,10,SP,16,GSM,2G,227564
2018,10,SP,16,LTE,4G,2100659
2018,10,SP,16,M2M Especial,M2M,104648
2018,10,SP,16,M2M Padrão,M2M,244515
2018,10,SP,16,WCDMA,3G,992109
2018,10,SP,17,CDMA IS 95,2G,1
2018,10,SP,17,Dados Banda Larga,3G,18347
2018,10,SP,17,GSM,2G,228274
2018,10,SP,17,LTE,4G,1405590
2018,10,SP,17,M2M Especial,M2M,73617
2018,10,SP,17,M2M Padrão,M2M,180416
2018,10,SP,17,WCDMA,3G,634236
2018,10,SP,18,CDMA IS 95,2G,2
2018,10,SP,18,Dados Banda Larga,3G,16045
2018,10,SP,18,GSM,2G,231489
2018,10,SP,18,LTE,4G,1114984
2018,10,SP,18,M2M Especial,M2M,78235
2018,10,SP,18,M2M Padrão,M2M,324777
2018,10,SP,18,WCDMA,3G,490996
2018,10,SP,19,CDMA IS 95,2G,2
2018,10,SP,19,Dados Banda Larga,3G,81457
2018,10,SP,19,GSM,2G,444570
2018,10,SP,19,LTE,4G,3891316
2018,10,SP,19,M2M Especial,M2M,674926
2018,10,SP,19,M2M Padrão,M2M,1716802
2018,10,SP,19,WCDMA,3G,1728480
2018,10,TO,63,CDMA IS 95,2G,9
2018,10,TO,63,Dados Banda Larga,3G,10313
2018,10,TO,63,GSM,2G,230723
2018,10,TO,63,LTE,4G,865580
2018,10,TO,63,M2M Especial,M2M,5885
2018,10,TO,63,M2M Padrão,M2M,4512
2018,10,TO,63,WCDMA,3G,503484
2018,11,AC,68,Dados Banda Larga,3G,8800
2018,11,AC,68,GSM,2G,118073
2018,11,AC,68,LTE,4G,465115
2018,11,AC,68,M2M Especial,M2M,4927
2018,11,AC,68,M2M Padrão,M2M,1899
2018,11,AC,68,WCDMA,3G,173109
2018,11,AL,82,Dados Banda Larga,3G,14728
2018,11,AL,82,GSM,2G,492527
2018,11,AL,82,LTE,4G,1561133
2018,11,AL,82,M2M Especial,M2M,33713
2018,11,AL,82,M2M Padrão,M2M,5931
2018,11,AL,82,WCDMA,3G,867673
2018,11,AM,92,CDMA IS 95,2G,17
2018,11,AM,92,Dados Banda Larga,3G,45446
2018,11,AM,92,GSM,2G,327711
2018,11,AM,92,LTE,4G,1860193
2018,11,AM,92,M2M Especial,M2M,39706
2018,11,AM,92,M2M Padrão,M2M,60253
2018,11,AM,92,WCDMA,3G,733193
2018,11,AM,97,CDMA IS 95,2G,3
2018,11,AM,97,Dados Banda Larga,3G,983
2018,11,AM,97,GSM,2G,71385
2018,11,AM,97,LTE,4G,279714
2018,11,AM,97,M2M Especial,M2M,2696
2018,11,AM,97,WCDMA,3G,147933
2018,11,AP,96,CDMA IS 95,2G,6
2018,11,AP,96,Dados Banda Larga,3G,5063
2018,11,AP,96,GSM,2G,92661
2018,11,AP,96,LTE,4G,435405
2018,11,AP,96,M2M Especial,M2M,8698
2018,11,AP,96,M2M Padrão,M2M,2263
2018,11,AP,96,WCDMA,3G,189695
2018,11,BA,71,CDMA IS 95,2G,6
2018,11,BA,71,Dados Banda Larga,3G,43421
2018,11,BA,71,GSM,2G,501675
2018,11,BA,71,LTE,4G,2959325
2018,11,BA,71,M2M Especial,M2M,69666
2018,11,BA,71,M2M Padrão,M2M,27606
2018,11,BA,71,WCDMA,3G,1484719
2018,11,BA,73,CDMA IS 95,2G,1
2018,11,BA,73,Dados Banda Larga,3G,7641
2018,11,BA,73,GSM,2G,362484
2018,11,BA,73,LTE,4G,1087822
2018,11,BA,73,M2M Especial,M2M,3868
2018,11,BA,73,M2M Padrão,M2M,3638
2018,11,BA,73,WCDMA,3G,706077
2018,11,BA,74,Dados Banda Larga,3G,4054
2018,11,BA,74,GSM,2G,267730
2018,11,BA,74,LTE,4G,585264
2018,11,BA,74,M2M Especial,M2M,7749
2018,11,BA,74,M2M Padrão,M2M,790
2018,11,BA,74,WCDMA,3G,369161
2018,11,BA,75,Dados Banda Larga,3G,10857
2018,11,BA,75,GSM,2G,493428
2018,11,BA,75,LTE,4G,1687614
2018,11,BA,75,M2M Especial,M2M,5564
2018,11,BA,75,M2M Padrão,M2M,1758
2018,11,BA,75,WCDMA,3G,1190295
2018,11,BA,77,CDMA IS 95,2G,1
2018,11,BA,77,Dados Banda Larga,3G,8103
2018,11,BA,77,GSM,2G,420142
2018,11,BA,77,LTE,4G,959544
2018,11,BA,77,M2M Especial,M2M,7253
2018,11,BA,77,M2M Padrão,M2M,855
2018,11,BA,77,WCDMA,3G,557750
2018,11,CE,85,Dados Banda Larga,3G,46789
2018,11,CE,85,GSM,2G,766802
2018,11,CE,85,LTE,4G,3040427
2018,11,CE,85,M2M Especial,M2M,148474
2018,11,CE,85,M2M Padrão,M2M,78901
2018,11,CE,85,WCDMA,3G,1329259
2018,11,CE,88,Dados Banda Larga,3G,4282
2018,11,CE,88,GSM,2G,657395
2018,11,CE,88,LTE,4G,1592085
2018,11,CE,88,M2M Especial,M2M,105
2018,11,CE,88,M2M Padrão,M2M,1821
2018,11,CE,88,WCDMA,3G,1129039
2018,11,DF,61,CDMA IS 95,2G,25
2018,11,DF,61,Dados Banda Larga,3G,72547
2018,11,DF,61,GSM,2G,408031
2018,11,DF,61,LTE,4G,3240629
2018,11,DF,61,M2M Especial,M2M,146109
2018,11,DF,61,M2M Padrão,M2M,60496
2018,11,DF,61,WCDMA,3G,1242437
2018,11,ES,27,Dados Banda Larga,3G,32635
2018,11,ES,27,GSM,2G,393247
2018,11,ES,27,LTE,4G,1904774
2018,11,ES,27,M2M Especial,M2M,94951
2018,11,ES,27,M2M Padrão,M2M,18831
2018,11,ES,27,WCDMA,3G,765337
2018,11,ES,28,CDMA IS 95,2G,1
2018,11,ES,28,Dados Banda Larga,3G,2538
2018,11,ES,28,GSM,2G,96445
2018,11,ES,28,LTE,4G,339531
2018,11,ES,28,M2M Especial,M2M,325
2018,11,ES,28,M2M Padrão,M2M,263
2018,11,ES,28,WCDMA,3G,175580
2018,11,GO,62,CDMA IS 95,2G,10
2018,11,GO,62,Dados Banda Larga,3G,37983
2018,11,GO,62,GSM,2G,597252
2018,11,GO,62,LTE,4G,3030169
2018,11,GO,62,M2M Especial,M2M,298265
2018,11,GO,62,M2M Padrão,M2M,45715
2018,11,GO,62,WCDMA,3G,1366879
2018,11,GO,64,CDMA IS 95,2G,14
2018,11,GO,64,Dados Banda Larga,3G,9100
2018,11,GO,64,GSM,2G,242486
2018,11,GO,64,LTE,4G,1007296
2018,11,GO,64,M2M Especial,M2M,1598
2018,11,GO,64,M2M Padrão,M2M,4781
2018,11,GO,64,WCDMA,3G,522446
2018,11,MA,98,CDMA IS 95,2G,8
2018,11,MA,98,Dados Banda Larga,3G,26651
2018,11,MA,98,GSM,2G,548371
2018,11,MA,98,LTE,4G,1911255
2018,11,MA,98,M2M Especial,M2M,20065
2018,11,MA,98,M2M Padrão,M2M,31009
2018,11,MA,98,WCDMA,3G,1009432
2018,11,MA,99,CDMA IS 95,2G,4
2018,11,MA,99,Dados Banda Larga,3G,6624
2018,11,MA,99,GSM,2G,324069
2018,11,MA,99,LTE,4G,1056278
2018,11,MA,99,M2M Especial,M2M,117
2018,11,MA,99,M2M Padrão,M2M,458
2018,11,MA,99,WCDMA,3G,530677
2018,11,MG,31,Dados Banda Larga,3G,120504
2018,11,MG,31,GSM,2G,929973
2018,11,MG,31,LTE,4G,5079191
2018,11,MG,31,M2M Especial,M2M,430385
2018,11,MG,31,M2M Padrão,M2M,80783
2018,11,MG,31,WCDMA,3G,2236089
2018,11,MG,32,Dados Banda Larga,3G,16351
2018,11,MG,32,GSM,2G,256465
2018,11,MG,32,LTE,4G,1183389
2018,11,MG,32,M2M Especial,M2M,19041
2018,11,MG,32,M2M Padrão,M2M,6617
2018,11,MG,32,WCDMA,3G,632421
2018,11,MG,33,Dados Banda Larga,3G,4945
2018,11,MG,33,GSM,2G,337414
2018,11,MG,33,LTE,4G,1006029
2018,11,MG,33,M2M Especial,M2M,1269
2018,11,MG,33,M2M Padrão,M2M,7907
2018,11,MG,33,WCDMA,3G,572370
2018,11,MG,34,Dados Banda Larga,3G,25138
2018,11,MG,34,GSM,2G,285051
2018,11,MG,34,LTE,4G,1243904
2018,11,MG,34,M2M Especial,M2M,24724
2018,11,MG,34,M2M Padrão,M2M,22791
2018,11,MG,34,WCDMA,3G,1090907
2018,11,MG,35,Dados Banda Larga,3G,21027
2018,11,MG,35,GSM,2G,457925
2018,11,MG,35,LTE,4G,1593654
2018,11,MG,35,M2M Especial,M2M,6065
2018,11,MG,35,M2M Padrão,M2M,4005
2018,11,MG,35,WCDMA,3G,735670
2018,11,MG,37,Dados Banda Larga,3G,10077
2018,11,MG,37,GSM,2G,204503
2018,11,MG,37,LTE,4G,718796
2018,11,MG,37,M2M Especial,M2M,3294
2018,11,MG,37,M2M Padrão,M2M,2983
2018,11,MG,37,WCDMA,3G,378823
2018,11,MG,38,Dados Banda Larga,3G,8376
2018,11,MG,38,GSM,2G,366152
2018,11,MG,38,LTE,4G,1091019
2018,11,MG,38,M2M Especial,M2M,3665
2018,11,MG,38,M2M Padrão,M2M,22666
2018,11,MG,38,WCDMA,3G,638915
2018,11,MS,67,CDMA IS 95,2G,11
2018,11,MS,67,Dados Banda Larga,3G,33030
2018,11,MS,67,GSM,2G,387314
2018,11,MS,67,LTE,4G,1798735
2018,11,MS,67,M2M Especial,M2M,34195
2018,11,MS,67,M2M Padrão,M2M,142588
2018,11,MS,67,WCDMA,3G,768423
2018,11,MT,65,CDMA IS 95,2G,7
2018,11,MT,65,Dados Banda Larga,3G,27316
2018,11,MT,65,GSM,2G,238149
2018,11,MT,65,LTE,4G,1344731
2018,11,MT,65,M2M Especial,M2M,31790
2018,11,MT,65,M2M Padrão,M2M,41248
2018,11,MT,65,WCDMA,3G,497831
2018,11,MT,66,CDMA IS 95,2G,2
2018,11,MT,66,Dados Banda Larga,3G,8611
2018,11,MT,66,GSM,2G,266121
2018,11,MT,66,LTE,4G,1099762
2018,11,MT,66,M2M Especial,M2M,7685
2018,11,MT,66,M2M Padrão,M2M,3550
2018,11,MT,66,WCDMA,3G,363582
2018,11,PA,91,CDMA IS 95,2G,2
2018,11,PA,91,Dados Banda Larga,3G,51377
2018,11,PA,91,GSM,2G,773853
2018,11,PA,91,LTE,4G,2675391
2018,11,PA,91,M2M Especial,M2M,41382
2018,11,PA,91,M2M Padrão,M2M,24110
2018,11,PA,91,WCDMA,3G,1419803
2018,11,PA,93,CDMA IS 95,2G,2
2018,11,PA,93,Dados Banda Larga,3G,4915
2018,11,PA,93,GSM,2G,165944
2018,11,PA,93,LTE,4G,506039
2018,11,PA,93,M2M Especial,M2M,1092
2018,11,PA,93,M2M Padrão,M2M,2023
2018,11,PA,93,WCDMA,3G,249320
2018,11,PA,94,CDMA IS 95,2G,2
2018,11,PA,94,Dados Banda Larga,3G,6356
2018,11,PA,94,GSM,2G,232932
2018,11,PA,94,LTE,4G,783558
2018,11,PA,94,M2M Especial,M2M,3489
2018,11,PA,94,M2M Padrão,M2M,1795
2018,11,PA,94,WCDMA,3G,322464
2018,11,PB,83,Dados Banda Larga,3G,28993
2018,11,PB,83,GSM,2G,620478
2018,11,PB,83,LTE,4G,1972551
2018,11,PB,83,M2M Especial,M2M,304074
2018,11,PB,83,M2M Padrão,M2M,24962
2018,11,PB,83,WCDMA,3G,1102674
2018,11,PE,81,Dados Banda Larga,3G,72898
2018,11,PE,81,GSM,2G,937236
2018,11,PE,81,LTE,4G,4104781
2018,11,PE,81,M2M Especial,M2M,181313
2018,11,PE,81,M2M Padrão,M2M,79072
2018,11,PE,81,WCDMA,3G,2205878
2018,11,PE,87,Dados Banda Larga,3G,6583
2018,11,PE,87,GSM,2G,425523
2018,11,PE,87,LTE,4G,943668
2018,11,PE,87,M2M Especial,M2M,1219
2018,11,PE,87,M2M Padrão,M2M,5
2018,11,PE,87,WCDMA,3G,649405
2018,11,PI,86,Dados Banda Larga,3G,16070
2018,11,PI,86,GSM,2G,359216
2018,11,PI,86,LTE,4G,1142649
2018,11,PI,86,M2M Especial,M2M,27116
2018,11,PI,86,M2M Padrão,M2M,18473
2018,11,PI,86,WCDMA,3G,758454
2018,11,PI,89,Dados Banda Larga,3G,2814
2018,11,PI,89,GSM,2G,183086
2018,11,PI,89,LTE,4G,398291
2018,11,PI,89,M2M Especial,M2M,1529
2018,11,PI,89,M2M Padrão,M2M,396
2018,11,PI,89,WCDMA,3G,377882
2018,11,PR,41,CDMA IS 95,2G,2
2018,11,PR,41,Dados Banda Larga,3G,82257
2018,11,PR,41,GSM,2G,356306
2018,11,PR,41,LTE,4G,2790067
2018,11,PR,41,M2M Especial,M2M,651366
2018,11,PR,41,M2M Padrão,M2M,43636
2018,11,PR,41,WCDMA,3G,1012265
2018,11,PR,42,CDMA IS 95,2G,1
2018,11,PR,42,Dados Banda Larga,3G,5617
2018,11,PR,42,GSM,2G,216227
2018,11,PR,42,LTE,4G,842409
2018,11,PR,42,M2M Especial,M2M,71979
2018,11,PR,42,M2M Padrão,M2M,15284
2018,11,PR,42,WCDMA,3G,440898
2018,11,PR,43,CDMA IS 95,2G,1
2018,11,PR,43,Dados Banda Larga,3G,12374
2018,11,PR,43,GSM,2G,280112
2018,11,PR,43,LTE,4G,1212818
2018,11,PR,43,M2M Especial,M2M,227158
2018,11,PR,43,M2M Padrão,M2M,100716
